,id,Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),status,Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats
920,1,29.78,18,22.378097,93.257429,105,136,39,405668,1,1,4.467,113,1,2023-11-27,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
921,1,29.78,18,22.378097,93.257429,105,136,39,405668,1,1,4.467,113,1,2023-11-27,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
922,1,306.92,72,35.702127,90.789391,64,257,11,251963,1,0,46.038000000000004,145,1,2023-07-30,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
923,1,306.92,72,35.702127,90.789391,64,257,11,251963,1,0,46.038000000000004,145,1,2023-07-30,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
924,1,32.51,19,25.451763,82.09293,88,130,32,888420,1,1,4.876499999999999,134,1,2023-01-07,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
925,1,32.51,19,25.451763,82.09293,88,130,32,888420,1,1,4.876499999999999,134,1,2023-01-07,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
926,1,126.64,34,23.862779,95.351374,82,211,20,761138,1,1,18.996,90,0,2023-08-11,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
927,1,126.64,34,23.862779,95.351374,82,211,20,761138,1,1,18.996,90,0,2023-08-11,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
928,1,100.11,32,24.266245,87.096993,72,272,16,926098,1,0,15.016499999999999,69,1,2023-06-12,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
929,1,100.11,32,24.266245,87.096993,72,272,16,926098,1,0,15.016499999999999,69,1,2023-06-12,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
930,1,368.79,82,32.106455,86.612914,101,290,35,628564,1,0,55.3185,74,0,2023-06-09,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
931,1,368.79,82,32.106455,86.612914,101,290,35,628564,1,0,55.3185,74,0,2023-06-09,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
932,1,395.21,88,22.850001,80.041954,98,88,29,780896,1,1,59.281499999999994,77,1,2023-06-25,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
933,1,395.21,88,22.850001,80.041954,98,88,29,780896,1,1,59.281499999999994,77,1,2023-06-25,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
934,1,437.22,94,23.777093,73.045103,44,139,34,536280,1,1,65.583,138,0,2023-06-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
935,1,437.22,94,23.777093,73.045103,44,139,34,536280,1,1,65.583,138,0,2023-06-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
936,1,100.51,30,35.63448,82.866716,48,179,30,776619,1,0,15.0765,125,1,2023-03-08,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
937,1,100.51,30,35.63448,82.866716,48,179,30,776619,1,0,15.0765,125,1,2023-03-08,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
938,1,410.95,92,27.771564,76.5062,59,212,16,361801,1,0,61.6425,86,0,2023-01-02,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
939,1,410.95,92,27.771564,76.5062,59,212,16,361801,1,0,61.6425,86,0,2023-01-02,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
940,1,313.4,73,35.56242,82.71671,41,250,37,627068,1,0,47.01,78,1,2023-05-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
941,1,313.4,73,35.56242,82.71671,41,250,37,627068,1,0,47.01,78,1,2023-05-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
942,1,226.17,55,25.962635,83.903335,92,99,29,660611,1,1,33.9255,76,0,2023-01-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
943,1,226.17,55,25.962635,83.903335,92,99,29,660611,1,1,33.9255,76,0,2023-01-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
944,1,109.31,34,35.904764,70.00417,98,97,21,399075,1,1,16.3965,149,0,2023-04-02,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
945,1,109.31,34,35.904764,70.00417,98,97,21,399075,1,1,16.3965,149,0,2023-04-02,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
946,1,231.69,54,9.489065,79.962972,111,216,36,790169,1,0,34.753499999999995,86,0,2023-03-18,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
947,1,231.69,54,9.489065,79.962972,111,216,36,790169,1,0,34.753499999999995,86,0,2023-03-18,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
948,1,322.93,74,35.865515,68.831897,84,144,38,292952,1,0,48.4395,89,0,2023-07-31,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
949,1,322.93,74,35.865515,68.831897,84,144,38,292952,1,0,48.4395,89,0,2023-07-31,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
950,1,192.02,50,36.803314,92.561444,50,300,6,163266,1,1,28.803,74,1,2023-11-18,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
951,1,192.02,50,36.803314,92.561444,50,300,6,163266,1,1,28.803,74,1,2023-11-18,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
952,1,397.82,89,32.095855,70.681547,78,197,27,970899,1,1,59.672999999999995,72,0,2023-01-05,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
953,1,397.82,89,32.095855,70.681547,78,197,27,970899,1,1,59.672999999999995,72,0,2023-01-05,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
954,1,43.05,20,15.05741,94.078603,90,281,39,875542,1,0,6.4575,93,1,2023-11-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
955,1,43.05,20,15.05741,94.078603,90,281,39,875542,1,0,6.4575,93,1,2023-11-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
956,1,393.13,87,26.814109,85.553216,92,277,22,682606,1,1,58.9695,84,1,2023-06-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
957,1,393.13,87,26.814109,85.553216,92,277,22,682606,1,1,58.9695,84,1,2023-06-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
958,1,217.96,53,17.747432,84.428066,75,157,11,445245,1,1,32.694,89,1,2023-08-03,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
959,1,217.96,53,17.747432,84.428066,75,157,11,445245,1,1,32.694,89,1,2023-08-03,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
960,1,269.3,62,32.218115,87.854374,80,79,18,745737,1,0,40.395,67,0,2023-10-01,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
961,1,269.3,62,32.218115,87.854374,80,79,18,745737,1,0,40.395,67,0,2023-10-01,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
962,1,165.63,45,12.819827,90.888411,89,94,32,964037,1,0,24.8445,97,1,2023-07-31,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
963,1,165.63,45,12.819827,90.888411,89,94,32,964037,1,0,24.8445,97,1,2023-07-31,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
964,1,270.58,64,26.384761,75.826468,93,261,31,992233,1,0,40.586999999999996,50,0,2023-01-20,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
965,1,270.58,64,26.384761,75.826468,93,261,31,992233,1,0,40.586999999999996,50,0,2023-01-20,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
966,1,381.72,84,21.969147,93.66155,98,92,37,968299,1,1,57.258,120,0,2023-06-30,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
967,1,381.72,84,21.969147,93.66155,98,92,37,968299,1,1,57.258,120,0,2023-06-30,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
968,1,332.36,74,26.767658,92.041552,63,110,34,305554,1,0,49.854,106,1,2023-03-27,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
969,1,332.36,74,26.767658,92.041552,63,110,34,305554,1,0,49.854,106,1,2023-03-27,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
970,1,52.8,22,31.322472,84.117524,64,182,16,129458,1,0,7.919999999999999,137,0,2023-12-27,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
971,1,52.8,22,31.322472,84.117524,64,182,16,129458,1,0,7.919999999999999,137,0,2023-12-27,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
972,1,167.19,43,10.188729,96.144558,85,199,39,938193,1,1,25.0785,140,1,2023-12-09,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
973,1,167.19,43,10.188729,96.144558,85,199,39,938193,1,1,25.0785,140,1,2023-12-09,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
974,1,24.11,16,33.713719,72.400541,92,195,23,310551,1,0,3.6165,124,1,2023-06-09,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
975,1,24.11,16,33.713719,72.400541,92,195,23,310551,1,0,3.6165,124,1,2023-06-09,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
976,1,151.63,39,34.311048,93.670905,101,74,16,771211,1,0,22.7445,77,1,2023-07-08,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
977,1,151.63,39,34.311048,93.670905,101,74,16,771211,1,0,22.7445,77,1,2023-07-08,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
978,1,137.79,38,24.606094,73.072252,91,199,32,823848,0,1,20.668499999999998,107,1,2023-02-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
979,1,137.79,38,24.606094,73.072252,91,199,32,823848,0,1,20.668499999999998,107,1,2023-02-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
980,1,159.16,40,8.622811,93.766695,89,179,39,221773,1,1,23.874,138,0,2023-08-17,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
981,1,159.16,40,8.622811,93.766695,89,179,39,221773,1,1,23.874,138,0,2023-08-17,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
982,1,452.65,97,15.80366,83.238768,91,266,19,766364,1,0,67.8975,111,1,2023-09-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
983,1,452.65,97,15.80366,83.238768,91,266,19,766364,1,0,67.8975,111,1,2023-09-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
984,1,431.97,96,26.932416,77.457871,98,132,31,969848,1,1,64.7955,139,0,2023-10-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
985,1,431.97,96,26.932416,77.457871,98,132,31,969848,1,1,64.7955,139,0,2023-10-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
986,1,339.79,76,33.744908,80.200374,91,80,12,617797,1,1,50.9685,108,0,2023-04-05,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
987,1,339.79,76,33.744908,80.200374,91,80,12,617797,1,1,50.9685,108,0,2023-04-05,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
988,1,230.06,55,32.998512,70.217971,98,207,34,338099,1,1,34.509,138,1,2023-10-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
989,1,230.06,55,32.998512,70.217971,98,207,34,338099,1,1,34.509,138,1,2023-10-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
990,1,429.82,95,25.589819,96.156635,53,117,26,866463,1,1,64.473,133,1,2023-08-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
991,1,429.82,95,25.589819,96.156635,53,117,26,866463,1,1,64.473,133,1,2023-08-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
992,1,52.61,20,24.732369,75.799924,99,132,7,236607,1,0,7.8915,102,1,2023-10-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
993,1,52.61,20,24.732369,75.799924,99,132,7,236607,1,0,7.8915,102,1,2023-10-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
994,1,370.19,84,24.281318,83.298278,46,256,21,716323,1,1,55.5285,93,0,2023-09-03,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
995,1,370.19,84,24.281318,83.298278,46,256,21,716323,1,1,55.5285,93,0,2023-09-03,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
996,1,56.86,21,32.657179,80.22077,51,268,34,313742,1,1,8.529,54,0,2023-01-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
997,1,56.86,21,32.657179,80.22077,51,268,34,313742,1,1,8.529,54,0,2023-01-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
998,1,61.32,22,19.091025,81.033721,50,66,6,226334,1,0,9.198,93,1,2023-06-30,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
999,1,61.32,22,19.091025,81.033721,50,66,6,226334,1,0,9.198,93,1,2023-06-30,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1000,1,125.8,35,28.794913,75.160733,48,178,39,586525,0,1,18.869999999999997,51,1,2023-11-06,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1001,1,125.8,35,28.794913,75.160733,48,178,39,586525,0,1,18.869999999999997,51,1,2023-11-06,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1002,1,380.87,84,28.319587,95.231248,101,118,10,363601,1,1,57.1305,62,0,2023-02-25,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1003,1,380.87,84,28.319587,95.231248,101,118,10,363601,1,1,57.1305,62,0,2023-02-25,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1004,1,267.67,62,9.042761,77.660379,70,231,30,107088,1,1,40.1505,125,1,2023-01-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1005,1,267.67,62,9.042761,77.660379,70,231,30,107088,1,1,40.1505,125,1,2023-01-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1006,1,62.34,25,11.236728,70.891844,83,198,18,335382,0,1,9.351,139,0,2023-06-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1007,1,62.34,25,11.236728,70.891844,83,198,18,335382,0,1,9.351,139,0,2023-06-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1008,1,130.5,36,16.433575,79.841431,101,98,30,313571,1,1,19.575,53,1,2023-10-31,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1009,1,130.5,36,16.433575,79.841431,101,98,30,313571,1,1,19.575,53,1,2023-10-31,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1010,1,465.43,100,19.759823,79.393886,112,84,16,739600,1,1,69.8145,106,1,2023-02-28,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1011,1,465.43,100,19.759823,79.393886,112,84,16,739600,1,1,69.8145,106,1,2023-02-28,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1012,1,401.59,89,36.530175,86.195867,88,128,6,255714,0,0,60.238499999999995,68,1,2023-09-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1013,1,401.59,89,36.530175,86.195867,88,128,6,255714,0,0,60.238499999999995,68,1,2023-09-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1014,1,260.11,63,33.461467,68.669645,96,103,20,884221,1,1,39.0165,67,1,2023-11-24,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1015,1,260.11,63,33.461467,68.669645,96,103,20,884221,1,1,39.0165,67,1,2023-11-24,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1016,1,69.45,25,15.481967,87.163013,75,297,27,337301,1,1,10.4175,66,0,2023-01-25,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1017,1,69.45,25,15.481967,87.163013,75,297,27,337301,1,1,10.4175,66,0,2023-01-25,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1018,1,91.02,27,27.353546,82.024248,117,203,21,698070,0,0,13.652999999999999,65,0,2023-01-24,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1019,1,91.02,27,27.353546,82.024248,117,203,21,698070,0,0,13.652999999999999,65,0,2023-01-24,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1020,1,361.85,82,12.595618,92.555714,62,198,29,409058,1,0,54.2775,91,0,2023-12-06,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1021,1,361.85,82,12.595618,92.555714,62,198,29,409058,1,0,54.2775,91,0,2023-12-06,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1022,1,295.2,68,24.760559,74.966281,63,132,19,898151,1,1,44.279999999999994,65,1,2023-07-01,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1023,1,295.2,68,24.760559,74.966281,63,132,19,898151,1,1,44.279999999999994,65,1,2023-07-01,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1024,1,141.96,38,8.814001,86.24265,75,158,32,522428,1,0,21.294,53,0,2023-01-26,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1025,1,141.96,38,8.814001,86.24265,75,158,32,522428,1,0,21.294,53,0,2023-01-26,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1026,1,404.61,90,10.333993,91.673358,72,149,35,658490,0,1,60.6915,134,1,2023-07-01,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1027,1,404.61,90,10.333993,91.673358,72,149,35,658490,0,1,60.6915,134,1,2023-07-01,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1028,1,338.15,78,18.880123,87.540794,71,131,18,141193,1,1,50.7225,93,1,2023-12-17,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1029,1,338.15,78,18.880123,87.540794,71,131,18,141193,1,1,50.7225,93,1,2023-12-17,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1030,1,114.08,32,18.388025,94.978393,90,262,30,656633,1,0,17.112,73,0,2023-06-21,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1031,1,114.08,32,18.388025,94.978393,90,262,30,656633,1,0,17.112,73,0,2023-06-21,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1032,1,291.7,68,12.66096,96.759725,41,75,16,623318,0,0,43.754999999999995,56,0,2023-10-21,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1033,1,291.7,68,12.66096,96.759725,41,75,16,623318,0,0,43.754999999999995,56,0,2023-10-21,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1034,1,246.5,57,14.473053,95.714335,47,283,30,626704,1,1,36.975,84,1,2023-06-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1035,1,246.5,57,14.473053,95.714335,47,283,30,626704,1,1,36.975,84,1,2023-06-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1036,1,337.6,76,24.72739,78.871279,77,194,15,881030,1,0,50.64,101,0,2023-02-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1037,1,337.6,76,24.72739,78.871279,77,194,15,881030,1,0,50.64,101,0,2023-02-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1038,1,127.67,35,31.028068,93.461078,41,144,26,383799,1,0,19.1505,147,1,2023-08-11,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1039,1,127.67,35,31.028068,93.461078,41,144,26,383799,1,0,19.1505,147,1,2023-08-11,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1040,1,87.98,30,35.099805,70.803829,65,103,10,424843,0,0,13.197000000000001,95,1,2023-11-23,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1041,1,87.98,30,35.099805,70.803829,65,103,10,424843,0,0,13.197000000000001,95,1,2023-11-23,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1042,1,236.0,56,35.454404,87.670837,78,103,29,570233,1,0,35.4,95,1,2023-02-20,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1043,1,236.0,56,35.454404,87.670837,78,103,29,570233,1,0,35.4,95,1,2023-02-20,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1044,1,412.12,91,28.369319,71.072643,57,53,27,125635,1,0,61.818,113,1,2023-09-06,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1045,1,412.12,91,28.369319,71.072643,57,53,27,125635,1,0,61.818,113,1,2023-09-06,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1046,1,39.0,20,24.030978,74.340024,113,156,24,580986,1,0,5.85,60,1,2023-01-30,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1047,1,39.0,20,24.030978,74.340024,113,156,24,580986,1,0,5.85,60,1,2023-01-30,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1048,1,197.98,50,27.363229,77.716997,110,258,12,885537,1,1,29.696999999999996,55,1,2023-01-28,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
1049,1,197.98,50,27.363229,77.716997,110,258,12,885537,1,1,29.696999999999996,55,1,2023-01-28,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5
