,Unnamed: 0,id,Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),status,Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
1154,1154,3,241.94,56,29.766912,88.63512,55,94,32,828421,1,1,36.291,101,1,2023-01-23,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,110305.0
1155,1155,3,241.94,56,29.766912,88.63512,55,94,32,828421,1,1,36.291,101,1,2023-01-23,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,112225.0
1156,1156,3,359.57,79,12.975315,80.414793,67,283,28,151727,1,0,53.9355,88,0,2023-05-17,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,153794.0
1157,1157,3,359.57,79,12.975315,80.414793,67,283,28,151727,1,0,53.9355,88,0,2023-05-17,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,156914.0
1158,1158,3,330.6,76,30.061679,95.849246,54,295,36,994744,0,0,49.59,93,1,2023-08-22,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,145031.0
1159,1159,3,330.6,76,30.061679,95.849246,54,295,36,994744,0,0,49.59,93,1,2023-08-22,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,145046.0
1160,1160,3,120.03,35,35.776658,86.721846,50,120,5,958613,1,1,18.0045,142,1,2023-10-05,varun,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,57594.0
1161,1161,3,120.03,35,35.776658,86.721846,50,120,5,958613,1,1,18.0045,142,1,2023-10-05,shruthi,BMW,sainz,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,61860.0
1162,1162,2,47.59,20,28.486755,93.688439,40,163,27,285271,1,1,7.1385000000000005,138,0,2023-05-03,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,32661.0
1163,1163,2,47.59,20,28.486755,93.688439,40,163,27,285271,1,1,7.1385000000000005,138,0,2023-05-03,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,32798.0
1164,1164,2,372.6,83,16.271577,93.675943,66,247,34,200991,1,1,55.89,107,0,2023-06-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,162331.0
1165,1165,2,372.6,83,16.271577,93.675943,66,247,34,200991,1,1,55.89,107,0,2023-06-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159160.0
1166,1166,2,114.96,35,31.927743,79.38115,88,77,40,394408,1,0,17.244,87,1,2023-01-18,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,64670.0
1167,1167,2,114.96,35,31.927743,79.38115,88,77,40,394408,1,0,17.244,87,1,2023-01-18,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,64918.0
1168,1168,2,75.46,26,34.345227,94.585185,100,296,8,856747,1,0,11.319,101,0,2023-12-25,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,44999.0
1169,1169,2,75.46,26,34.345227,94.585185,100,296,8,856747,1,0,11.319,101,0,2023-12-25,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,45400.0
1170,1170,2,212.57,53,33.85443,69.752138,102,58,34,311011,1,0,31.8855,137,1,2023-02-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,97981.0
1171,1171,2,212.57,53,33.85443,69.752138,102,58,34,311011,1,0,31.8855,137,1,2023-02-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,103733.0
1172,1172,2,43.13,18,36.39882,78.970566,109,91,16,361160,1,1,6.4695,139,0,2023-12-08,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,33867.0
1173,1173,2,43.13,18,36.39882,78.970566,109,91,16,361160,1,1,6.4695,139,0,2023-12-08,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,35829.0
1174,1174,2,340.59,78,8.310646,70.221192,105,227,38,435694,1,1,51.0885,115,0,2023-03-10,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,148605.0
1175,1175,2,340.59,78,8.310646,70.221192,105,227,38,435694,1,1,51.0885,115,0,2023-03-10,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,146338.0
1176,1176,2,111.77,32,15.016349,68.404151,61,72,39,523545,0,0,16.7655,70,1,2023-01-24,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,57940.0
1177,1177,2,111.77,32,15.016349,68.404151,61,72,39,523545,0,0,16.7655,70,1,2023-01-24,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,55694.0
1178,1178,2,332.69,74,35.771532,82.082315,101,137,25,896843,0,1,49.9035,128,0,2023-07-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,144108.0
1179,1179,2,332.69,74,35.771532,82.082315,101,137,25,896843,0,1,49.9035,128,0,2023-07-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,142136.0
1180,1180,2,224.14,55,23.063483,76.400067,108,71,34,708260,1,1,33.620999999999995,136,1,2023-04-27,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101044.0
1181,1181,2,224.14,55,23.063483,76.400067,108,71,34,708260,1,1,33.620999999999995,136,1,2023-04-27,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,104755.0
1182,1182,2,321.7,74,29.36244,72.392806,109,135,37,796468,1,1,48.255,126,0,2023-05-11,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,143078.0
1183,1183,2,321.7,74,29.36244,72.392806,109,135,37,796468,1,1,48.255,126,0,2023-05-11,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,137814.0
1184,1184,2,182.82,45,32.785596,70.996242,58,268,14,938810,0,1,27.423,104,0,2023-12-06,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,87282.0
1185,1185,2,182.82,45,32.785596,70.996242,58,268,14,938810,0,1,27.423,104,0,2023-12-06,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,90118.0
1186,1186,2,229.29,54,36.821782,78.923719,112,156,30,929358,1,0,34.3935,62,1,2023-09-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,102145.0
1187,1187,2,229.29,54,36.821782,78.923719,112,156,30,929358,1,0,34.3935,62,1,2023-09-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,104149.0
1188,1188,2,166.0,45,35.125789,91.429036,116,219,13,250951,1,1,24.9,89,0,2023-09-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,84125.0
1189,1189,2,166.0,45,35.125789,91.429036,116,219,13,250951,1,1,24.9,89,0,2023-09-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,77960.0
1190,1190,2,388.71,88,29.605244,70.519308,53,222,22,987411,1,0,58.30649999999999,67,0,2023-10-13,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,171369.0
1191,1191,2,388.71,88,29.605244,70.519308,53,222,22,987411,1,0,58.30649999999999,67,0,2023-10-13,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,168937.0
1192,1192,2,74.05,26,30.140506,93.812968,102,160,27,970008,1,0,11.1075,77,1,2023-01-16,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,43646.0
1193,1193,2,74.05,26,30.140506,93.812968,102,160,27,970008,1,0,11.1075,77,1,2023-01-16,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,49070.0
1194,1194,2,315.88,73,35.407026,72.238341,60,180,26,489850,1,1,47.382,143,0,2023-03-03,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,134974.0
1195,1195,2,315.88,73,35.407026,72.238341,60,180,26,489850,1,1,47.382,143,0,2023-03-03,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,135939.0
1196,1196,2,189.62,48,13.261598,69.987509,119,110,24,524352,1,1,28.443,109,1,2023-12-11,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,86621.0
1197,1197,2,189.62,48,13.261598,69.987509,119,110,24,524352,1,1,28.443,109,1,2023-12-11,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,92904.0
1198,1198,2,225.44,54,10.170494,89.1926,78,176,5,562374,1,0,33.815999999999995,107,1,2023-10-29,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,102971.0
1199,1199,2,225.44,54,10.170494,89.1926,78,176,5,562374,1,0,33.815999999999995,107,1,2023-10-29,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,99049.0
1200,1200,2,305.73,72,23.688559,86.887755,118,225,8,677177,1,1,45.8595,144,0,2023-07-07,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,139743.0
1201,1201,2,305.73,72,23.688559,86.887755,118,225,8,677177,1,1,45.8595,144,0,2023-07-07,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,140734.0
1202,1202,2,355.1,78,31.394129,79.112437,120,293,10,554169,1,1,53.265,56,1,2023-05-19,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,152762.0
1203,1203,2,355.1,78,31.394129,79.112437,120,293,10,554169,1,1,53.265,56,1,2023-05-19,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,154395.0
1204,1204,2,222.19,54,24.376192,74.061666,61,268,7,726752,1,0,33.3285,80,0,2023-03-14,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,100855.0
1205,1205,2,222.19,54,24.376192,74.061666,61,268,7,726752,1,0,33.3285,80,0,2023-03-14,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,100025.0
1206,1206,2,115.01,34,27.058817,95.205071,55,58,35,596228,1,1,17.2515,53,0,2023-02-05,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,60773.0
1207,1207,2,115.01,34,27.058817,95.205071,55,58,35,596228,1,1,17.2515,53,0,2023-02-05,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,58122.0
1208,1208,2,113.06,33,34.43234,70.955567,110,224,9,240826,1,0,16.959,137,0,2023-12-02,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,62002.0
1209,1209,2,113.06,33,34.43234,70.955567,110,224,9,240826,1,0,16.959,137,0,2023-12-02,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,61870.0
1210,1210,2,149.74,41,21.963891,75.346088,120,255,9,606349,1,1,22.461,96,0,2023-08-08,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,74344.0
1211,1211,2,149.74,41,21.963891,75.346088,120,255,9,606349,1,1,22.461,96,0,2023-08-08,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,71228.0
1212,1212,2,413.27,92,8.426996,89.6715,92,237,36,597195,1,0,61.9905,145,1,2023-08-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,176714.0
1213,1213,2,413.27,92,8.426996,89.6715,92,237,36,597195,1,0,61.9905,145,1,2023-08-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,179349.0
1214,1214,2,259.98,60,27.25582,90.871821,96,140,40,567991,1,0,38.997,97,1,2023-04-08,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,116500.0
1215,1215,2,259.98,60,27.25582,90.871821,96,140,40,567991,1,0,38.997,97,1,2023-04-08,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,121057.0
1216,1216,2,219.25,55,17.667638,70.967781,64,94,12,682401,1,1,32.8875,51,1,2023-05-17,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,103649.0
1217,1217,2,219.25,55,17.667638,70.967781,64,94,12,682401,1,1,32.8875,51,1,2023-05-17,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,98984.0
1218,1218,2,287.31,66,14.775151,83.496776,87,260,25,447457,0,1,43.0965,93,1,2023-06-18,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,126530.0
1219,1219,2,287.31,66,14.775151,83.496776,87,260,25,447457,0,1,43.0965,93,1,2023-06-18,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,128914.0
1220,1220,2,274.52,64,19.270193,76.092639,76,179,19,653489,1,0,41.178,149,0,2023-01-30,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,121202.0
1221,1221,2,274.52,64,19.270193,76.092639,76,179,19,653489,1,0,41.178,149,0,2023-01-30,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,126733.0
1222,1222,2,419.31,91,19.759018,84.227058,119,277,20,835274,1,1,62.8965,61,1,2023-04-12,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,178195.0
1223,1223,2,419.31,91,19.759018,84.227058,119,277,20,835274,1,1,62.8965,61,1,2023-04-12,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,177829.0
1224,1224,2,282.31,65,25.897158,79.260001,46,174,16,353550,1,1,42.3465,96,0,2023-02-24,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,129254.0
1225,1225,2,282.31,65,25.897158,79.260001,46,174,16,353550,1,1,42.3465,96,0,2023-02-24,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,123224.0
1226,1226,2,366.44,82,20.478009,96.177951,116,156,13,852957,1,1,54.966,136,0,2023-04-23,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,158164.0
1227,1227,2,366.44,82,20.478009,96.177951,116,156,13,852957,1,1,54.966,136,0,2023-04-23,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159210.0
1228,1228,2,150.65,42,10.726118,85.913152,52,263,18,376368,1,1,22.5975,137,0,2023-09-08,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,78932.0
1229,1229,2,150.65,42,10.726118,85.913152,52,263,18,376368,1,1,22.5975,137,0,2023-09-08,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,76721.0
1230,1230,2,314.58,72,17.802658,70.917819,83,113,34,233822,1,0,47.187,89,1,2023-11-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,139279.0
1231,1231,2,314.58,72,17.802658,70.917819,83,113,34,233822,1,0,47.187,89,1,2023-11-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,134467.0
1232,1232,2,180.1,45,15.655262,82.100811,71,284,35,733923,1,0,27.015,142,1,2023-01-02,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,90043.0
1233,1233,2,180.1,45,15.655262,82.100811,71,284,35,733923,1,0,27.015,142,1,2023-01-02,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,85573.0
1234,1234,2,52.13,22,28.630791,91.687411,49,151,11,897500,1,0,7.8195,61,0,2023-05-27,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,37817.0
1235,1235,2,52.13,22,28.630791,91.687411,49,151,11,897500,1,0,7.8195,61,0,2023-05-27,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,39626.0
1236,1236,2,138.44,37,34.054886,77.716199,55,283,34,884926,1,1,20.766,76,1,2023-06-09,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,66302.0
1237,1237,2,138.44,37,34.054886,77.716199,55,283,34,884926,1,1,20.766,76,1,2023-06-09,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,71904.0
1238,1238,2,374.08,84,18.200656,90.221252,58,257,12,167362,1,1,56.112,124,1,2023-10-08,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,164374.0
1239,1239,2,374.08,84,18.200656,90.221252,58,257,12,167362,1,1,56.112,124,1,2023-10-08,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,163635.0
1240,1240,2,113.83,34,22.692638,86.197114,108,170,14,161934,1,1,17.0745,130,0,2023-11-02,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,59189.0
1241,1241,2,113.83,34,22.692638,86.197114,108,170,14,161934,1,1,17.0745,130,0,2023-11-02,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,64004.0
1242,1242,2,24.57,16,26.607095,68.935547,55,294,12,976368,1,0,3.6855,95,0,2023-07-20,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,22261.0
1243,1243,2,24.57,16,26.607095,68.935547,55,294,12,976368,1,0,3.6855,95,0,2023-07-20,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,24251.0
1244,1244,2,202.79,49,27.884464,73.087408,47,234,23,399415,1,0,30.4185,65,1,2023-06-09,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,99562.0
1245,1245,2,202.79,49,27.884464,73.087408,47,234,23,399415,1,0,30.4185,65,1,2023-06-09,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,93748.0
1246,1246,2,271.17,63,22.160103,77.775815,66,215,13,279948,1,0,40.6755,133,1,2023-12-07,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,117192.0
1247,1247,2,271.17,63,22.160103,77.775815,66,215,13,279948,1,0,40.6755,133,1,2023-12-07,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,125094.0
1248,1248,2,263.82,61,17.881928,84.696618,72,65,32,219112,1,1,39.573,76,0,2023-04-03,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,115011.0
1249,1249,2,263.82,61,17.881928,84.696618,72,65,32,219112,1,1,39.573,76,0,2023-04-03,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,117662.0
1250,1250,2,240.96,59,18.908316,88.721804,119,95,16,415334,1,0,36.144,62,1,2023-09-16,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,105217.0
1251,1251,2,240.96,59,18.908316,88.721804,119,95,16,415334,1,0,36.144,62,1,2023-09-16,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,108313.0
1252,1252,2,423.69,93,32.853011,72.433759,103,126,24,119296,1,1,63.5535,105,0,2023-09-02,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,181151.0
1253,1253,2,423.69,93,32.853011,72.433759,103,126,24,119296,1,1,63.5535,105,0,2023-09-02,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,183802.0
1254,1254,2,450.5,98,28.619569,87.333357,118,261,14,409237,1,1,67.575,61,0,2023-12-06,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,191169.0
1255,1255,2,450.5,98,28.619569,87.333357,118,261,14,409237,1,1,67.575,61,0,2023-12-06,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,197869.0
1256,1256,2,50.52,20,32.374696,94.06798,97,170,7,360375,0,0,7.578,146,0,2023-03-21,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,33654.0
1257,1257,2,50.52,20,32.374696,94.06798,97,170,7,360375,0,0,7.578,146,0,2023-03-21,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,37846.0
1258,1258,2,28.71,15,21.194885,85.437893,71,299,34,803150,1,1,4.3065,95,1,2023-07-05,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,24230.0
1259,1259,2,28.71,15,21.194885,85.437893,71,299,34,803150,1,1,4.3065,95,1,2023-07-05,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,30309.0
1260,1260,2,176.86,45,18.135911,79.644269,56,102,33,144738,1,1,26.529,51,1,2023-02-23,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,83010.0
1261,1261,2,176.86,45,18.135911,79.644269,56,102,33,144738,1,1,26.529,51,1,2023-02-23,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,89551.0
1262,1262,2,132.2,35,25.210149,70.590399,105,54,34,939498,1,1,19.83,50,1,2023-03-26,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,66026.0
1263,1263,2,132.2,35,25.210149,70.590399,105,54,34,939498,1,1,19.83,50,1,2023-03-26,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,71580.0
1264,1264,2,224.15,56,30.546649,93.439324,90,92,21,600838,1,1,33.6225,58,0,2023-12-06,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101135.0
1265,1265,2,224.15,56,30.546649,93.439324,90,92,21,600838,1,1,33.6225,58,0,2023-12-06,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101888.0
1266,1266,2,89.8,27,32.420693,92.94556,96,249,20,486623,1,0,13.47,123,1,2023-01-01,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,55138.0
1267,1267,2,89.8,27,32.420693,92.94556,96,249,20,486623,1,0,13.47,123,1,2023-01-01,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,52972.0
1268,1268,2,172.57,46,34.351976,77.23059,114,231,18,425362,1,1,25.8855,132,1,2023-11-25,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,86342.0
1269,1269,2,172.57,46,34.351976,77.23059,114,231,18,425362,1,1,25.8855,132,1,2023-11-25,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,82107.0
1270,1270,2,372.62,82,21.151226,77.764077,94,201,36,674357,1,1,55.893,56,0,2023-01-01,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159155.0
1271,1271,2,372.62,82,21.151226,77.764077,94,201,36,674357,1,1,55.893,56,0,2023-01-01,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,165191.0
1272,1272,2,284.87,68,27.826443,80.329084,110,166,10,388674,0,0,42.7305,65,1,2023-01-23,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,125437.0
1273,1273,2,284.87,68,27.826443,80.329084,110,166,10,388674,0,0,42.7305,65,1,2023-01-23,praveen,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,123546.0
1274,1274,2,97.2,29,33.411205,68.557387,79,235,10,684874,1,0,14.58,108,1,2023-02-04,dinesh,Tesla2,vettal,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,55966.0
